compound_name,class_label,class_name,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_pyridine,fr_unbrch_alkane,fr_urea
civamide,0,Capsaicinoid,11.768937258545394,11.768937258545394,0.05544537876879185,0.05544537876879185,0.5388605597174689,11.090909090909092,305.41800000000006,278.202,305.199093724,122.0,0.21976034748769738,-0.5042545920952964,0.5042545920952964,0.21976034748769738,1.3636363636363635,2.1363636363636362,2.8181818181818183,16.47403055196575,10.11538859697206,2.044851861457197,-2.0790504821005875,2.25571991550365,-2.2178300141619194,5.753358247468151,-0.12088671588737639,2.4920250055706985,2.229830766701327,495.1056776323011,16.372032720186702,13.76334569749818,13.76334569749818,10.524075805453153,7.818412917679894,7.818412917679894,5.700882111716636,5.700882111716636,3.2794273651055863,3.2794273651055863,2.037167368743356,2.037167368743356,-1.9699999999999998,62666.952815086355,18.079925112331505,9.874350582736595,7.1570315426235425,132.74026872542674,15.160178952647087,0.0,11.49902366656781,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,32.06588168151062,42.87655654355964,12.965578028838586,7.109797541277533,14.637927532712578,5.907179729351506,5.316788604006331,5.917906046161393,46.075517296997866,7.109797541277533,35.91459291074959,11.49902366656781,10.05365155780638,0.0,11.49902366656781,0.0,18.123504665469746,11.339293589984397,5.917906046161393,45.09421238278229,30.351141419052592,0.0,0.0,58.56,0.0,9.901064578912528,11.65669156263541,24.63299590828388,24.825916360475023,7.109797541277533,18.19910120538483,0.0,31.31630321705534,4.736862953800049,5.042442725859413,0.0,11.768937258545394,12.40041090213796,0.9054321588471121,1.1677756802183077,5.071972220265489,7.880722193301697,4.757198155496766,1.5051087053278611,0.5,22.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,8.1148872303993,1.0,3.789600000000002,88.95150000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
resiniferatoxin,0,Capsaicinoid,13.782038622698359,13.782038622698359,0.015559446983058445,-1.801986247954186,0.31542378278775035,37.108695652173914,628.7180000000002,588.3980000000001,628.2672328599998,242.0,0.3100812265308974,-0.5042546022811671,0.5042546022811671,0.3100812265308974,1.108695652173913,1.8695652173913044,2.5869565217391304,16.920290574563943,9.545287396029327,2.7868499760652923,-2.587864623638459,2.679526933462621,-2.700801461158019,6.044918269449423,-0.42114277211568785,3.324158486398205,1.267702833431856,1678.5616003379446,32.64768912319607,26.577709680021005,26.577709680021005,21.854429251237203,15.803979079433725,15.803979079433725,13.668374269032034,13.668374269032034,10.740275526835212,10.740275526835212,8.711637274443973,8.711637274443973,-3.7599999999999993,17401972016.50218,30.87071046096219,10.635200135767327,4.431871169575974,267.99332317329123,33.89736955868166,23.9129499742286,17.28226861293275,0.0,5.973171494157506,5.9693052879518484,9.589074368143644,0.0,0.0,0.0,62.05291550772654,66.16515277899366,18.256633715248796,25.55249159811324,43.486443926825295,11.752550234316788,0.0,17.75371813848418,75.33478840563276,13.716679505790452,95.10812901856096,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,64.56257484464551,41.378169429195864,17.75371813848418,44.73975782831788,83.98122603516696,0.0,0.0,120.75000000000003,46.6854076951315,19.802129157825057,42.64869986945908,29.551303797687545,11.136556021766262,13.176164609739143,19.056471336613846,49.407612755666435,13.502672883289122,23.684314769000245,31.7699105423225,0.0,26.802450629928913,22.309089064593593,-0.24106733855468043,-3.368221734519226,14.508704099581772,4.132912612084411,9.98243222049369,1.4371232374023575,0.4594594594594595,46.0,2.0,9.0,3.0,2.0,5.0,0.0,2.0,0.0,2.0,8.0,3.0,9.0,2.0,9.0,2.0,8.0,1.0,2.0,3.0,0.0,7.137308349688238,7.0,4.744700000000004,166.69259999999957,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
arvanil,0,Capsaicinoid,11.960537456241887,11.960537456241887,0.03511957593907411,0.03511957593907411,0.1998619160887141,11.9375,439.6400000000002,398.3120000000002,439.30864417199996,176.0,0.21977161273915116,-0.5042545920952964,0.5042545920952964,0.21977161273915116,0.90625,1.5,2.09375,16.474041979119615,10.151014232147944,2.0433370153951738,-2.0773581410629682,2.255998549328375,-2.217427116437244,5.753656897297127,-0.12085280722489933,2.80125284222108,2.026121830969562,747.0444222271439,23.279963825235644,19.892737730565596,19.892737730565596,15.668233757796587,11.895223860400895,11.895223860400895,7.7636662152737115,7.7636662152737115,4.965951872244144,4.965951872244144,3.06244478969689,3.06244478969689,-2.7499999999999996,10142515.774599759,27.284188034188034,18.974404997456045,14.28923900118906,194.32088077284004,15.160178952647087,0.0,11.49902366656781,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,74.4399083686753,62.64193698910229,12.965578028838586,7.109797541277533,14.637927532712578,5.907179729351506,5.316788604006331,0.0,77.67670983486332,7.109797541277533,72.37071355175289,11.49902366656781,10.05365155780638,0.0,11.49902366656781,0.0,18.123504665469746,11.339293589984397,0.0,76.69540492064773,66.80726206005588,0.0,0.0,58.56,0.0,9.901064578912528,11.65669156263541,18.71508986212249,37.667559606327046,32.79308403298157,18.19910120538483,0.0,60.848686658368,4.736862953800049,5.078329121797653,0.0,11.960537456241887,12.501762638779226,0.8966682049012018,0.5479667059115065,5.0781910027838855,27.930992185487256,2.6646618262969013,1.5075575244671584,0.4642857142857143,32.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,16.17816355585712,1.0,7.162700000000008,134.90949999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
rinvanil,0,Capsaicinoid,11.976892508268984,11.976892508268984,0.058543485791619165,-0.18488677323344738,0.19516425515220326,12.225806451612904,433.6330000000001,390.2890000000002,433.31920885599993,176.0,0.21976015476664074,-0.5042545920952964,0.5042545920952964,0.21976015476664074,1.064516129032258,1.8064516129032258,2.5806451612903225,16.474067177221407,10.05878529388833,2.0505726063697685,-2.081329667057418,2.2564915828839993,-2.2179787229925703,5.753342055177177,-0.12089784316679976,2.7696849185643124,1.9683085020386042,629.8330203240691,22.735993750865628,19.574520323677067,19.574520323677067,15.06208060791394,12.020429588292606,12.020429588292606,8.299638591340875,8.299638591340875,5.474170900248831,5.474170900248831,3.4948562176718054,3.4948562176718054,-2.01,5545507.458908163,27.024494653328734,17.64844063476434,13.818051113965833,188.45403939279564,20.26670634748779,0.0,11.49902366656781,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,70.08789584230207,49.800293743250265,12.965578028838586,13.213763929025836,19.744454927553285,5.907179729351506,5.316788604006331,0.0,103.04314109138966,7.109797541277533,35.91459291074959,11.49902366656781,10.05365155780638,0.0,11.49902366656781,0.0,29.333998448058757,11.339293589984397,0.0,95.95786978942577,30.351141419052592,0.0,0.0,78.79,0.0,15.007591973753234,17.760657950383713,18.71508986212249,56.930024475105085,32.79308403298157,18.19910120538483,0.0,24.392566017364715,4.736862953800049,5.0794907764329915,0.0,11.976892508268984,22.447200724724762,0.9028393899088358,0.5758070265942685,5.08885487682592,17.777053996847165,2.643363123736271,1.508497576660801,0.6538461538461539,31.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,15.38516740560576,1.0,6.025300000000008,127.34730000000008,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0
zucapsaicin,0,Capsaicinoid,11.768937258545394,11.768937258545394,0.05544537876879185,0.05544537876879185,0.5388605597174689,11.090909090909092,305.41800000000006,278.202,305.199093724,122.0,0.21976034748769738,-0.5042545920952964,0.5042545920952964,0.21976034748769738,1.3636363636363635,2.1363636363636362,2.8181818181818183,16.47403055196575,10.11538859697206,2.044851861457197,-2.0790504821005875,2.25571991550365,-2.2178300141619194,5.753358247468151,-0.12088671588737639,2.4920250055706985,2.229830766701327,495.1056776323011,16.372032720186702,13.76334569749818,13.76334569749818,10.524075805453153,7.818412917679894,7.818412917679894,5.700882111716636,5.700882111716636,3.2794273651055863,3.2794273651055863,2.037167368743356,2.037167368743356,-1.9699999999999998,62666.952815086355,18.079925112331505,9.874350582736595,7.1570315426235425,132.74026872542674,15.160178952647087,0.0,11.49902366656781,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,32.06588168151062,42.87655654355964,12.965578028838586,7.109797541277533,14.637927532712578,5.907179729351506,5.316788604006331,5.917906046161393,46.075517296997866,7.109797541277533,35.91459291074959,11.49902366656781,10.05365155780638,0.0,11.49902366656781,0.0,18.123504665469746,11.339293589984397,5.917906046161393,45.09421238278229,30.351141419052592,0.0,0.0,58.56,0.0,9.901064578912528,11.65669156263541,24.63299590828388,24.825916360475023,7.109797541277533,18.19910120538483,0.0,31.31630321705534,4.736862953800049,5.042442725859413,0.0,11.768937258545394,12.40041090213796,0.9054321588471121,1.1677756802183077,5.071972220265489,7.880722193301697,4.757198155496766,1.5051087053278611,0.5,22.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,8.1148872303993,1.0,3.789600000000002,88.95150000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
tinyatoxin,0,Capsaicinoid,13.733503544630313,13.733503544630313,0.004457558084451696,-1.781516206631872,0.3476015732166823,38.31818181818182,598.6920000000001,560.3880000000003,598.2566681759998,230.0,0.3100788627995497,-0.5079666418720349,0.5079666418720349,0.3100788627995497,1.0681818181818181,1.7954545454545454,2.5,16.92025103094785,9.545287400093722,2.7867750519754524,-2.5878646150463784,2.6793427073008127,-2.700801448614445,6.04488710304504,-0.42114250802731534,3.288264775916812,1.2900716718461995,1593.4198894768383,31.07033885400645,25.24681165874677,25.24681165874677,20.905740846253455,15.274939977071263,15.274939977071263,13.32862026509275,13.32862026509275,10.432482266039404,10.432482266039404,8.493440178908783,8.493440178908783,-3.559999999999999,7017436087.10842,29.167589376528742,9.973837944468128,4.187189569528189,256.5148358293877,29.160506604881608,29.662461807512503,5.783244946364939,0.0,5.973171494157506,5.9693052879518484,9.589074368143644,0.0,0.0,0.0,68.11928257618816,66.16515277899366,18.256633715248796,18.442694056835705,38.749580973025246,11.752550234316788,0.0,17.75371813848418,75.33478840563276,6.606881964512918,101.17449608702258,5.749511833283905,0.0,0.0,5.749511833283905,0.0,57.45277730336798,41.378169429195864,17.75371813848418,44.73975782831788,90.04759310362857,0.0,0.0,111.52000000000002,46.6854076951315,19.802129157825057,36.899188036175175,29.551303797687545,11.136556021766262,12.13273413692322,19.056471336613846,49.407612755666435,13.502672883289122,18.947451815200196,26.546655791695873,0.0,26.59510272117304,21.912017456455555,-0.05089534112635552,-3.365884594985329,16.22441329630508,4.279262370619268,10.025994966529538,0.0,0.4444444444444444,44.0,2.0,8.0,3.0,2.0,5.0,0.0,2.0,0.0,2.0,8.0,3.0,8.0,2.0,8.0,2.0,7.0,1.0,2.0,3.0,0.0,6.611654765279269,7.0,4.736100000000006,160.14059999999964,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
palvanil,0,Capsaicinoid,11.94738067760306,11.94738067760306,0.09269892384702949,0.09269892384702949,0.298029847843012,10.785714285714286,391.5960000000001,350.26800000000014,391.30864417199996,160.0,0.2197601547666301,-0.5042545920952964,0.5042545920952964,0.2197601547666301,0.8928571428571429,1.4285714285714286,1.9642857142857142,16.474038097751407,10.043315667745935,2.048379493037506,-2.0815736785859786,2.256491571710224,-2.2179827521352147,5.75332273829739,-0.12089636130608544,2.7043125164553663,1.9272549899885738,530.5815877229713,20.451536700489456,18.102362701794778,18.102362701794778,13.668233757796587,11.295904203356658,11.295904203356658,7.775571597072875,7.775571597072875,5.241207000852555,5.241207000852555,3.424355052373712,3.424355052373712,-1.71,1428563.9040676132,24.328037276531003,16.263174140020517,11.888824100648955,171.61952444399068,15.160178952647087,0.0,11.49902366656781,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,90.03996374326438,24.117007251546223,12.965578028838586,7.109797541277533,14.637927532712578,5.907179729351506,5.316788604006331,0.0,103.35999632656737,7.109797541277533,23.762552697081826,11.49902366656781,10.05365155780638,0.0,11.49902366656781,0.0,18.123504665469746,11.339293589984397,0.0,102.37869141235178,18.19910120538483,0.0,0.0,58.56,0.0,9.901064578912528,11.65669156263541,18.71508986212249,18.405094737549014,77.73883539346366,18.19910120538483,0.0,12.240525803696954,4.736862953800049,5.082658985264875,0.0,11.94738067760306,12.524013997308582,0.9244106842861094,0.6415806952308922,5.135861456950412,17.658924401603315,2.731929878609148,1.5199058898102709,0.7083333333333334,28.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,14.130396668326222,1.0,6.4983000000000075,116.81750000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0
phenylacetylrinvanil,0,Capsaicinoid,12.96590732737727,12.96590732737727,0.05188418888895785,0.05188418888895785,0.1250780532936261,11.948717948717949,535.7690000000002,486.3770000000004,535.3661590479999,214.0,0.21976015476664074,-0.5042545920952964,0.5042545920952964,0.21976015476664074,0.8974358974358975,1.641025641025641,2.41025641025641,16.474065468383195,9.894145962114477,2.166953699459402,-2.139961566154857,2.258208325765099,-2.21797936615356,5.8296586531216725,-0.12237575474649089,2.946547057454007,1.5679743781851716,985.9447110087283,28.133334976364157,24.12941314577565,24.12941314577565,19.028407103102726,14.872820362081697,14.872820362081697,10.47142660781185,10.47142660781185,7.178372362367039,7.178372362367039,4.746631742851796,4.746631742851796,-3.079999999999999,360791203.7859083,32.13375020688344,19.91161227757034,14.038623293866827,235.60830617550062,15.160178952647087,5.783244946364939,11.49902366656781,5.907179729351506,0.0,0.0,9.589074368143644,0.0,0.0,0.0,100.41973118461016,55.36374523494726,25.304305697925987,7.109797541277533,19.4324647167844,11.690424675716445,5.316788604006331,5.917906046161393,103.35999632656737,7.109797541277533,71.80987974475464,11.49902366656781,10.05365155780638,0.0,11.49902366656781,0.0,23.906749611834684,22.554652396982227,5.917906046161393,101.52132128112277,60.68297676136064,0.0,0.0,75.63,0.0,14.69560176298435,17.574597608796804,30.919156431413438,68.9142975897281,26.372262410055562,18.19910120538483,30.33183534230805,24.392566017364715,4.736862953800049,5.1063752795988915,0.0,25.089503146129342,12.59702344952663,2.0092183464852043,1.0556595600307994,15.19051184193772,18.62628526104679,2.6489409149823193,1.5098155335956414,0.5294117647058824,39.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,2.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,16.406019875480997,2.0,8.09240000000001,159.98349999999968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0
evodiamine,0,Capsaicinoid,12.906884605694131,12.906884605694131,0.04763888888888901,-0.04763888888888901,0.6918122514108589,19.52173913043478,303.365,286.229,303.137162164,114.0,0.2574208081671992,-0.35489202760092475,0.35489202760092475,0.2574208081671992,1.0869565217391304,1.8695652173913044,2.782608695652174,16.15465578072655,9.959360065138855,2.406534097950967,-2.455898398867533,2.4210696525740105,-2.505496258404354,6.021800216261618,0.06344699383548082,2.9751466800646673,1.7473149855893502,942.6926506623888,15.551677284948287,12.91304146654351,12.91304146654351,11.254020195423491,7.978105945310346,7.978105945310346,6.3130823174359945,6.3130823174359945,5.144929832443538,5.144929832443538,4.084834652831314,4.084834652831314,-2.749999999999999,466455.3970872588,12.76036241896057,4.382214105685847,1.5779557858852293,133.8735599836856,14.783797982648162,6.165775612134527,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,30.183374320007832,24.495353320670823,16.944765761229018,4.794537184071822,22.497490936116122,9.883888251797686,0.0,12.586597235060538,18.49233811944024,65.35176752593533,0.0,4.899909730850477,5.687386274683562,0.0,0.0,29.383496369738953,6.4208216229260096,0.0,27.7811437744488,48.53093654769288,0.0,10.902924932081056,39.34,0.0,4.794537184071822,12.072955341486033,0.0,35.42704450768387,10.949675706161791,0.0,35.23174507315853,35.13066143985971,0.0,0.0,0.0,20.666910824514993,1.2794977744184095,5.4572305681531885,0.13241307634164823,16.277298805324598,0.8527515589569159,0.7609344293272866,2.072962962962963,0.21052631578947367,23.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.4312452254796777,5.0,3.314800000000001,90.62520000000005,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rutaecarpine,0,Capsaicinoid,12.707162383471907,12.707162383471907,0.046209372637944224,0.046209372637944224,0.5400571681918563,13.272727272727273,287.32199999999995,274.21799999999996,287.105862036,106.0,0.2611962527225808,-0.35175075801108857,0.35175075801108857,0.2611962527225808,1.0,1.7727272727272727,2.6818181818181817,16.14032073156071,10.0357455922275,2.2300212214822572,-2.182063238732498,2.326506202683723,-2.2689016823249153,5.907563668767032,0.6528383949782264,2.9429772149882814,1.9271420445253984,1104.4200131229313,14.681433796945207,11.835691197353881,11.835691197353881,10.826499840494924,7.423033031221211,7.423033031221211,5.683486954685117,5.683486954685117,4.484279824476181,4.484279824476181,3.440511504852652,3.440511504852652,-2.8799999999999994,307058.4707030173,11.74433998635074,4.070710624974707,1.4125327002670691,125.59582943384181,4.983978520947208,0.0,5.824404497999927,0.0,5.559266895052007,0.0,9.361636831863176,4.983978520947208,0.0,0.0,30.33183534230805,30.183374320007832,17.447681337993632,16.596852926929518,0.0,21.805849864162113,14.53505668968577,0.0,12.965578028838586,0.0,64.4481921185137,11.518332492848387,5.559266895052007,0.0,0.0,0.0,14.53505668968577,12.965578028838586,0.0,5.563451491696996,53.3254737317647,0.0,33.32418235701051,50.68,0.0,4.794537184071822,5.559266895052007,11.93098062037737,28.97255555100692,10.949675706161791,4.567099647791355,36.39820241076966,17.11671265787043,4.983978520947208,1.791712962962963,0.0,20.893977151045604,1.9138599143361053,4.145003726799363,0.7510648148148151,15.802871367682876,0.8534460034013606,0.6813973922902494,0.0,0.1111111111111111,22.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.1730822529887845,5.0,3.100900000000001,86.99970000000003,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capsiate,0,Capsaicinoid,11.657826147434283,11.657826147434283,0.07595266917323373,-0.19455462123120815,0.42151661752122926,11.090909090909092,306.40200000000004,280.19399999999996,306.183109312,122.0,0.3056155522781139,-0.5042545810496595,0.5042545810496595,0.3056155522781139,1.3181818181818181,2.090909090909091,2.772727272727273,16.53297449330364,10.122703199795351,2.0591008362091983,-2.075193717440879,2.2604433344428787,-2.039894779894162,5.688361150621834,-0.14461400401181648,2.4920250055706985,2.229830766701327,491.8605651344646,16.372032720186702,13.671593987962043,13.671593987962043,10.524075805453153,7.707658806913365,7.707658806913365,5.584835988436312,5.584835988436312,3.1666312492228132,3.1666312492228132,1.9477315161868378,1.9477315161868378,-1.9699999999999998,62666.952815086355,18.079925112331505,9.874350582736595,7.1570315426235425,132.3039517713256,14.580253302440804,6.606881964512918,11.49902366656781,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,32.06588168151062,42.87655654355964,6.4208216229260096,7.109797541277533,19.374790486512623,5.9693052879518484,0.0,5.917906046161393,46.13764285559821,7.109797541277533,35.91459291074959,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,18.18563022407009,16.13828210238479,5.917906046161393,45.09421238278229,30.351141419052592,0.0,0.0,55.760000000000005,0.0,9.901064578912528,18.32569908574867,18.08823950237131,24.825916360475023,13.176164609739143,12.13273413692322,0.0,25.99951461304901,9.473725907600098,10.232740686092889,0.0,11.657826147434283,9.49528883633633,0.794321047736001,0.8376522234281842,4.906972220265489,7.603300141147502,4.487198155496766,1.484700542062555,0.5,22.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,8.1148872303993,1.0,4.216600000000004,86.90080000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
